Longitude,Latitude,Shortitude,Deltitude,Pi,Murphy,Smell_Level,Feng_Shui_Quality,Air_Apple,Air_Burn,Air_Copper,Air_Mint,Sound_Silence,Sound_Humming,Sound_Skittering,Sound_Squelching,Sound_BuzzingPerformance
-168.739,-43.194,-30.144,-23.457,3.1282,1.19,1,1,1,0,0,0,0,0,1,0,0,0.3722
-55.606,-43.589,-27.583,-55.105,3.1282,1.99,1,1,0,0,0,1,0,0,0,0,1,0.4093
14.037,56.999,-7.449,33.52,3.1292,5.42,0,1,0,0,0,1,0,0,0,0,1,0.23620000000000002
-179.284,34.584,-2.31,-32.116,3.1436,3.87,1,1,1,0,0,0,0,0,1,0,0,0.2213
79.279,-2.723,-44.602,61.959,3.1283,3.32,1,1,0,0,0,0,0,0,0,0,1,0.1374
39.381,-37.463,-36.832,-59.631,3.123,1.53,1,0,0,0,0,1,1,0,0,0,0,0.5117
1.484,-57.084,19.702,15.464,3.1353,5.81,1,0,0,0,0,0,0,0,1,1,0,0.0316
116.545,25.481,69.436,36.563,3.1488,4.78,1,1,1,0,0,0,0,0,1,0,0,0.1869
7.32,-13.812,-27.847,50.314,3.1451,6,0,1,0,0,1,0,0,0,0,0,1,0.0608
-112.932,60.368,11.724,40.356,3.152,4.84,1,1,0,0,0,1,1,0,0,0,0,0.3605
94.53,-15.913,-26.921,-54.404,3.1442,5.61,0,1,0,0,0,1,0,0,1,0,0,0.1797
-33.527,-64.076,57.87,40.587,3.1427,5.07,0,0,0,0,0,0,1,0,0,0,0,0.1895
150.753,-24.342,-18.791,47.351,3.1578,3.7,1,2,1,0,0,0,1,0,0,0,0,0.2612
71.357,47.143,-54.524,-56.2,3.1224,1.84,0,1,1,0,0,0,0,0,0,0,1,0.43090000000000006
-79.678,-76.458,-49.535,-36.853,3.1478,5.83,0,0,1,0,0,0,0,0,0,1,1,0.0433
154.555,44.537,-36.289,-34.768,3.1158,3.17,0,1,0,1,0,0,1,0,0,0,0,0.584
55.512,-26.439,-31.626,-72.88,3.1316,5.73,0,0,0,0,0,1,1,0,0,0,0,0.11720000000000001
-121.423,63.564,-34.085,34.724,3.1472,0.61,1,1,0,0,0,1,1,0,0,0,0,0.6426000000000001
-0.005,70.737,3.112,31.11,3.1668,5.08,1,1,0,0,0,1,0,0,1,1,0,0.15660000000000002
-168.517,-17.174,-34.556,36.814,3.1477,2.26,0,0,0,0,0,1,1,0,0,0,0,0.4387
170.001,79.293,43.711,-67.03,3.1296,2.9,1,1,0,0,0,1,1,0,0,0,0,0.5181
32.383,-63.769,66.554,-43.776,3.1254,4.86,0,1,0,1,0,0,0,1,1,0,0,0.10210000000000001
-164.123,-46.37,-20.58,-28.57,3.1385,2.81,0,1,0,0,0,0,0,0,0,1,0,0.19140000000000001
-151.036,-29.864,-52.797,54.918,3.15,4.79,1,0,1,0,0,0,0,0,1,0,0,0.1392
-152.965,16.5,-21.342,-8.885,3.1614,2.86,1,1,0,0,0,0,0,0,0,1,1,0.0665
-0.189,14.209,-10.271,-12.632,3.1275,1.86,0,1,0,0,0,1,0,0,1,0,0,0.4819
168.1,12.271,-29.861,-17.655,3.1616,4.1,1,1,0,0,0,1,0,0,0,0,1,0.21420000000000003
-164.913,-47.417,-34.4,61.869,3.1571,4.78,0,2,0,0,0,1,0,0,0,1,1,0.1857
176.706,28.651,43.74,-36.715,3.1522,4.55,1,1,0,0,0,0,1,0,0,0,0,0.1388
77.667,28.242,-27.891,-20.6,3.1655,3.78,0,1,0,0,0,0,0,0,0,0,1,0.1783
-14.232,-19.223,13.204,-40.113,3.139,3.83,1,1,0,0,0,1,1,0,0,0,0,0.3397
19.381,3.62,31.318,46.971,3.1369,3.58,1,2,1,0,0,0,0,0,1,0,0,0.273
-135.287,-29.862,-41.345,-37.017,3.1398,5.86,0,1,0,0,0,0,0,0,1,1,0,0.0242
-118.728,43.685,25.314,-38.545,3.1327,2.2,0,1,0,0,0,1,0,0,0,1,0,0.3489
-110.859,9.464,19.863,34.382,3.1359,5.47,1,0,0,0,0,0,0,1,0,0,1,0.0094
-169.52,-12.675,20.193,-56.787,3.137,0.63,1,1,0,0,0,1,0,0,0,1,1,0.1396
144.579,44.176,34.57,23.412,3.1449,5.68,1,1,0,0,0,1,0,0,0,0,1,0.1433
-168.966,41.042,-22.834,41.549,3.1238,4.82,1,0,0,0,0,0,1,0,0,0,0,0.12390000000000001
-148.082,-40.589,41.5,-34.768,3.1518,4.08,1,2,0,0,0,0,0,0,0,0,1,0.19890000000000002
33.446,33.242,52.959,-20.932,3.1289,5.77,1,1,0,0,0,1,0,1,0,1,0,0.0108
36.689,44.184,62.932,-68.115,3.1675,1.85,1,1,0,0,0,0,0,0,0,0,1,0.25920000000000004
48.383,50.176,-26.085,42.386,3.1462,5.75,0,1,0,0,0,0,0,0,0,0,1,0.10099999999999999
65.865,38.976,8.355,27.706,3.1225,4.77,1,2,0,0,0,1,0,0,1,0,0,0.3478
-165.364,50.859,53.222,-76.912,3.1546,5,1,1,0,0,0,0,0,0,1,0,0,0.1598
33.776,-45.355,-64.4,-58.158,3.1444,3.75,1,1,1,0,0,0,0,0,0,0,1,0.34159999999999996
88.331,-55.375,41.559,-73.985,3.1439,3.36,0,1,0,0,0,1,1,0,0,0,0,0.8812000000000001
139.734,-55.323,-53.472,64.337,3.1626,3.84,2,1,0,0,0,1,0,1,0,0,1,0.11140000000000001
144.334,-19.97,67.531,46.141,3.1336,3.55,0,1,0,0,0,1,0,0,0,0,1,0.3053
-141.871,-37.721,-28.679,-42.868,3.1489,2.1,1,0,1,0,0,0,1,0,0,0,0,0.3893
140.197,41.618,39.332,-59.777,3.1409,3.87,0,1,0,0,1,0,0,0,0,0,1,0.4879
111.705,33.937,14.38,63.796,3.1346,5.13,0,0,1,0,0,0,0,0,0,1,1,0.05940000000000001
-64.829,-60.464,46.202,34.432,3.1453,2.02,0,1,0,0,0,1,0,0,0,0,1,0.6344
-130.904,22.174,37.272,-50.577,3.154,3.6,1,0,0,0,0,0,0,0,1,0,0,0.13640000000000002
111.227,-70.497,17.047,-55.643,3.1136,0.89,0,0,0,0,0,0,0,0,1,0,0,0.2858
101.88,-29.29,34.859,27.857,3.146,3.35,1,1,0,0,0,0,0,0,1,0,0,0.2082
127.704,69.556,51.496,25.373,3.1446,5.93,0,1,0,0,0,1,0,0,1,0,0,0.1481
20.086,-26.525,-9.94,-44.215,3.1506,3.97,1,1,0,0,0,1,1,0,0,0,0,0.3862
87.532,-40.967,-31.428,-35.955,3.1476,2.16,1,1,1,0,0,0,1,0,0,0,0,0.5694
92.125,25.091,-29.297,61.757,3.1398,4.07,0,1,0,0,0,0,0,0,0,1,1,0.0866
-29.622,21.427,-9.822,-39.146,3.1466,3.16,1,1,0,0,0,0,0,1,1,0,0,0.047
145.179,27.767,19.21,38.265,3.1328,2.6,2,1,0,0,0,1,0,0,1,0,0,0.43060000000000004
-155.481,17.848,30.042,-52.141,3.1513,3.97,0,1,1,0,0,0,0,0,0,0,1,0.225
37.457,27.105,-60.525,-54.598,3.1207,4.6,0,0,1,0,0,0,1,0,0,0,0,0.1838
178.428,65.325,15.038,-63.254,3.1527,2.73,1,1,0,0,0,0,1,0,0,0,0,0.3297
31.732,-42.454,21.21,-40.19,3.1165,5.27,1,0,1,0,0,0,0,0,0,0,1,0.1077
149.473,-52.872,64.269,-43.439,3.1399,2.65,2,1,0,0,0,1,0,1,0,0,1,0.1297
-144.067,57.422,-31.68,-33.084,3.1188,1.99,0,1,0,0,0,0,0,1,0,1,1,0.0271
-39.671,-43.833,-41.682,41.349,3.149,5.26,1,1,0,0,0,0,0,0,0,1,1,0.061
-48.706,55.639,-8.501,-47.649,3.1507,2.98,1,1,0,0,0,1,0,1,1,1,0,0.0727
-48.093,57.411,63.125,35.761,3.1358,4.36,1,0,0,0,0,0,0,0,0,0,1,0.1358
131.81,-36.58,65.234,-59.243,3.1563,5.47,0,0,0,0,0,1,0,0,1,0,0,0.26030000000000003
-82.707,31.241,-19.957,-42.904,3.1537,3.56,1,1,0,0,0,1,0,0,0,0,1,0.2544
135.362,-38.227,-46.015,-50.504,3.149,1.08,0,1,0,0,0,0,1,0,0,0,0,0.5294
-107.954,-44.547,26.312,-40.67,3.1499,5.41,1,0,0,0,0,1,0,0,0,0,1,0.15539999999999998
-24.006,-68.74,50.737,76.493,3.1545,1.48,1,1,1,0,0,0,0,1,1,0,0,0.1161
165.738,25.092,46.974,20.255,3.1426,4.48,1,1,0,0,0,1,1,0,0,0,0,0.25670000000000004
24.982,-35.922,17.694,-13.314,3.1515,3.4,1,1,1,0,0,0,0,0,1,0,0,0.3039
-8.357,59.54,52.741,32.777,3.1224,4.45,1,2,0,1,0,0,1,0,0,0,0,0.3979
-17.194,64.93,58.627,-64.499,3.1084,4.17,1,0,0,0,0,1,0,0,0,0,1,0.19870000000000002
-24.214,49.203,-58.825,61.366,3.1224,3.06,0,1,0,0,0,1,1,0,0,0,0,0.6604000000000001
90.905,33.63,43.297,50.118,3.1249,2.82,0,1,1,0,0,0,1,0,0,0,0,0.3404
-8.19,-10.206,-13.161,51.238,3.1287,2.6,1,1,0,1,0,0,0,0,0,0,1,0.2839
-73.647,-17.994,-20.125,70.179,3.1309,1.4,0,1,0,0,0,1,0,0,1,0,0,0.4396
50.416,58.521,10.559,-51.485,3.1284,3.56,1,1,1,0,0,0,0,0,1,0,0,0.3799
-32.953,64.766,-33.282,44.6,3.132,1.92,0,0,0,0,0,1,0,0,0,0,1,0.5075000000000001
-120.317,-13.861,8.564,61.158,3.1269,3.27,1,0,0,0,0,1,0,0,0,0,1,0.1718
89.995,47.262,-26.136,37.778,3.1472,3.86,0,1,0,0,0,0,0,0,0,0,1,0.3222
-83.763,-36.111,59.309,-19.507,3.1474,3.59,0,1,0,0,0,0,0,1,0,0,1,0.0636
93.299,-34.468,-20.49,-65.163,3.1327,2.5,1,1,0,0,0,1,0,0,0,0,1,0.2969
-33.793,-12.421,-32.454,-34.295,3.1323,2.79,0,0,0,0,0,0,1,0,0,0,0,0.2077
-62.134,56.439,-1.025,58.822,3.154,3.17,1,0,0,1,0,0,0,0,1,0,0,0.5084000000000001
-54.534,-22.692,12.321,-70.08,3.1652,3.97,1,2,0,0,0,1,0,0,0,0,1,0.2273
-37.23,41.007,35.578,-49.378,3.1222,4.54,1,1,0,0,0,0,0,0,1,0,0,0.17500000000000002
-22.278,43.46,-63.287,-26.619,3.1372,4.25,0,0,1,0,0,0,0,0,0,0,1,0.2851
58.829,52.898,29.571,-43.721,3.1247,3.65,0,1,1,0,0,0,0,0,0,0,1,0.36810000000000004
-63.519,-73.413,17.989,34.707,3.1403,3.15,1,0,0,0,0,1,1,0,0,0,0,0.47490000000000004
170.359,58.414,25.273,-46.153,3.1276,3.28,2,1,1,0,0,0,0,0,1,0,0,0.4191
41.562,31.872,32.848,-43.481,3.1066,3.68,1,1,0,0,0,0,0,1,0,0,1,0.021800000000000003
175.27,21.166,-51.918,-32.941,3.1168,4.72,1,0,0,0,0,1,0,0,0,0,1,0.1079
-178.817,12.501,-28.101,42.484,3.133,1.56,0,0,0,0,0,0,0,0,0,1,0,0.1036
127.482,52.956,-43.325,41.968,3.1412,5.72,0,1,0,0,0,1,1,0,0,0,0,0.2373
-64.929,-17.407,-33.739,10.284,3.1349,5.37,2,0,0,1,0,0,0,0,1,1,0,0.0759
-159.069,-31.51,-48.063,-47.988,3.1329,5.75,1,1,0,0,0,1,0,1,0,0,0,0.0192
127.821,-46.512,11.822,21.585,3.1523,5.31,0,1,0,1,0,0,0,0,1,1,0,0.2021
-68.973,-75.872,-26.295,-68.108,3.1557,3.24,0,1,0,0,0,1,1,0,0,0,0,0.7584000000000001
106.199,-35.192,50.427,55.504,3.1438,3.19,1,1,0,0,0,1,0,1,1,0,0,0.0888
48.911,26.767,-31.527,-43.609,3.1407,5.5,0,1,0,0,0,1,0,0,0,1,0,0.1061
-137.06,26.079,53.05,51.787,3.1317,4.27,0,1,0,0,0,1,0,1,0,0,1,0.051500000000000004
83.035,56.55,55.545,18.083,3.1399,2.88,0,2,0,0,0,0,0,0,1,0,0,0.46140000000000003
-57.624,-8.328,19.4,-14.838,3.125,3.95,1,1,0,0,0,0,0,0,1,0,0,0.12869999999999998
-95.904,-37.632,-59.762,-63.293,3.1367,5.1,1,1,0,0,0,1,0,1,0,0,1,0.04820000000000001
-90.997,-27.403,-11.785,50.688,3.1392,3.7,0,0,0,0,0,0,1,0,0,0,0,0.1768
152.14,49.435,-13.206,-14.473,3.1257,3.3,1,0,0,0,0,0,0,0,1,0,0,0.20620000000000002
161.028,29.618,78.701,43.946,3.1478,3.73,1,1,0,0,0,1,0,0,0,0,1,0.252
-165.933,-22.176,-53.539,-44.491,3.1376,5.11,1,1,0,0,0,1,0,0,0,0,1,0.1304
-60.63,-35.439,67.526,-17.324,3.1076,4.03,0,1,1,0,0,0,0,0,0,1,0,0.0893
-88.278,16.587,-19.95,-20.442,3.1289,3.29,1,0,0,0,0,0,0,0,1,0,0,0.122
158.233,28.716,39.515,-43.068,3.1476,5.53,1,0,0,0,0,0,1,0,0,0,0,0.0636
-147.94,-39.836,12.516,54.879,3.1413,0.46,1,1,1,0,0,0,0,0,0,1,0,0.22280000000000003
7.604,-49.392,-48.001,-57.548,3.1492,3.84,0,1,1,0,0,0,0,1,1,0,0,0.136
87.085,-23.642,25.249,19.93,3.1545,1.87,0,1,0,0,0,1,0,1,0,0,1,0.1103
-108.914,-34.665,37.587,33.816,3.1401,5.32,0,0,0,0,0,0,0,1,0,0,0,0.0201
110.797,16.587,-43.578,13.916,3.1309,2.63,1,1,1,0,0,0,0,1,1,0,0,0.061399999999999996
114.388,-63.995,-23.796,4.779,3.1474,3.45,0,1,0,0,0,1,0,0,0,0,1,0.6514
-114.563,45.805,-37.643,26.668,3.1322,3.03,0,1,0,0,1,0,0,0,1,1,0,0.2827
117.739,27.708,-30.501,-43.165,3.147,2.21,2,0,1,0,0,0,0,0,0,0,1,0.261
-36.472,17.815,44.37,60.749,3.1255,3.36,0,0,1,0,0,0,0,1,0,0,1,0.043
-29.892,-48.47,-27.906,46.714,3.1647,4.74,1,1,0,0,0,1,0,0,0,0,1,0.2798
46.94,53.624,44.861,25.355,3.1525,4.31,1,1,0,0,1,0,0,0,0,0,1,0.3841
-115.243,31.118,-58.952,20.45,3.1124,5.98,0,1,1,0,0,0,0,0,0,0,1,0.0268
105.926,52.329,-11.736,54.759,3.125,5.47,1,1,0,0,0,0,0,0,1,0,0,0.10710000000000001
-0.402,16.874,-11.364,-76.084,3.1277,3.48,1,1,0,0,1,0,1,0,0,0,0,0.2995
-1.012,55.021,-70.995,-38.55,3.1657,1.66,1,1,0,0,0,1,1,0,0,0,0,0.6648000000000001
-99.827,-54.303,56.867,17.527,3.1456,3.38,1,1,0,1,0,0,0,1,1,1,0,0.061500000000000006
158.518,23.141,7.57,29.619,3.1339,4.12,1,1,0,1,0,0,1,0,0,0,0,0.2848
128.402,-38.036,26.158,13.428,3.125,2.21,0,1,1,0,0,0,0,0,1,0,0,0.5209
-173.046,-53.57,-51.839,54.067,3.1656,4.63,1,0,1,0,0,0,0,0,0,0,1,0.1624
2.969,-41.126,-47.7,-11.949,3.1167,5.66,2,1,0,0,0,0,0,0,0,0,1,0.0729
66.243,-41.838,41.858,-65.662,3.1312,3.56,1,1,0,0,0,1,0,0,0,1,0,0.28140000000000004
-87.034,25.096,39.291,43.826,3.1206,5.27,1,1,0,0,0,1,1,0,0,0,0,0.12400000000000001
9.923,37.841,-36.467,-41.304,3.1369,3.57,1,1,0,0,0,1,0,0,1,0,0,0.5618
-132.684,13.094,-17.125,29.087,3.1326,1.87,0,1,0,0,0,1,0,0,0,0,1,0.33130000000000004
73.473,-68.964,-33.137,62.505,3.1279,1.52,1,0,0,0,0,1,0,0,0,0,1,0.4068
99.115,65.554,-23.171,3.471,3.143,3.76,0,0,1,0,0,0,0,0,1,0,0,0.46380000000000005
-23.365,45.728,41.336,-8.084,3.1511,4.41,2,1,0,0,0,1,1,0,0,0,0,0.633
-130.486,-70.957,23.105,46.184,3.1282,2.7,1,0,0,1,0,0,0,0,0,1,1,0.1559
165.295,13.381,-15.235,49.82,3.1775,4.21,0,1,0,1,0,0,0,0,0,1,1,0.11810000000000001
-4.903,27.964,-58.997,-22.518,3.1559,4.97,1,1,1,0,0,0,0,0,0,0,1,0.1313
111.275,22.13,51.996,-32.655,3.1308,2.14,0,1,0,0,0,1,0,0,1,0,0,0.4737
-138.431,26.36,57.05,-40.591,3.1592,2.71,1,1,0,0,0,1,1,0,0,0,0,0.33649999999999997
167.761,55.598,48.334,-72.439,3.1317,3.12,1,1,0,0,0,0,1,0,0,0,0,0.2639
-27.318,69.916,-40.154,-41.236,3.1367,0.91,1,0,0,0,0,1,0,0,0,0,1,0.41880000000000006
-73.91,-52.442,65.593,60.936,3.1349,4.23,1,0,0,1,0,0,0,0,0,1,1,0.1319
29.32,51.403,-60.269,54.652,3.1639,4.84,0,0,0,0,0,1,0,0,1,1,0,0.2113
-114.756,36.18,34.664,13.169,3.1168,4.99,1,1,0,0,0,0,0,0,0,0,1,0.0892
-23.5,21.351,7.242,-42.773,3.1336,3.87,1,1,0,0,0,0,0,0,0,0,1,0.1227
169.663,-19.369,-64.925,25.332,3.1024,3.44,0,1,1,0,0,0,0,0,0,0,1,0.1391
31.288,58.615,-44.963,-45.925,3.1439,3.15,0,0,0,0,0,0,0,0,0,0,1,0.3002
88.95,34.773,33.065,53.792,3.1463,3.04,0,0,0,0,0,1,0,0,0,1,0,0.2439
96.664,22.88,-54.55,-36.617,3.1326,5.03,1,1,0,0,0,0,1,0,0,0,0,0.10830000000000001
23.523,-21.531,-52.378,6.339,3.1612,4.54,1,1,0,0,0,1,1,0,0,0,0,0.2872
-61.509,15.854,-18.223,-42.87,3.1415,2.42,2,1,0,0,0,0,0,1,1,0,0,0.056600000000000004
170.737,24.781,12.395,-37.527,3.1388,3.37,1,0,0,0,1,0,0,1,0,0,0,0.060300000000000006
-78.894,-47.648,-55.294,39.369,3.1351,4.33,1,1,0,0,0,0,0,1,1,0,0,0.0467
-19.344,-34.54,-7.952,33.236,3.1314,4.29,0,1,0,0,0,1,0,0,0,0,1,0.2685
11.642,28.584,-31.736,-41.647,3.1449,3.38,1,1,1,0,0,0,0,0,0,0,1,0.2232
133.493,-42.107,-60.637,25.071,3.1376,2.43,1,0,0,0,0,0,1,0,0,0,0,0.2828
-53.167,12.924,-25.114,57.58,3.142,3.47,1,1,0,0,0,1,0,1,0,0,0,0.08109999999999999
35.529,65.453,-30.86,-45.766,3.1378,3.44,0,0,0,0,1,0,0,0,0,0,1,0.4747
94.994,26.379,-19.138,36.544,3.1205,4.82,0,1,1,0,0,0,0,0,0,1,0,0.09570000000000001
120.209,37.194,-45.732,-42.355,3.1219,3,1,1,0,1,0,0,1,0,0,0,0,0.5264
-46.522,-49.815,-21.662,-37.166,3.1254,3.38,0,0,0,0,1,0,0,0,0,0,1,0.365
-113.483,45.665,-51.484,17.198,3.1666,4.11,1,0,0,0,0,0,0,1,0,0,0,0.0415
11.619,37.909,-31.314,-62.25,3.1504,3.72,1,0,0,0,0,0,0,0,0,0,1,0.2165
4.555,-49.096,21.648,-58.494,3.1262,4.25,1,0,0,0,0,0,0,0,0,0,1,0.1426
-45.464,65.273,-48.69,10.913,3.1321,4.76,0,1,0,0,0,0,0,0,0,0,1,0.1808
-42.699,25.208,-57.338,16.962,3.1504,5.05,0,1,0,0,0,1,0,0,0,0,1,0.2212
-74.833,13.361,52.108,32.934,3.155,2.92,1,1,0,0,0,1,0,1,1,0,0,0.0797
8.014,25.924,49.467,-52.515,3.1427,4.36,0,1,0,0,0,1,0,1,0,0,1,0.0708
38.083,-76.727,-47.077,15.715,3.1518,2.31,0,0,0,0,0,0,1,0,0,0,0,0.4642
-90.878,-54.126,56.049,28.64,3.1247,2.9,1,1,0,0,0,1,0,0,1,0,0,0.4314
-58.687,10.539,70.394,-21.921,3.1584,2.36,1,1,0,0,0,0,1,0,0,0,0,0.1967
48.133,-44.638,22.724,11.732,3.1704,1.81,2,1,0,0,0,0,0,0,0,0,1,0.32310000000000005
-154.567,77.23,42.802,54.583,3.1339,4.94,0,1,1,0,0,0,1,0,0,0,0,0.2841
149.893,33.488,38.478,44.583,3.1343,3.6,0,1,0,0,0,1,0,0,0,0,1,0.31329999999999997
-27.542,-50.689,-36.392,-61.468,3.1524,5.49,1,1,0,0,0,1,1,0,0,0,0,0.255
-100.931,52.581,-58.11,-31.445,3.1363,3.09,0,0,0,0,0,1,0,0,1,0,0,0.5517000000000001
16.131,-59.871,64.606,51.778,3.1536,3.52,0,1,1,0,0,0,0,1,0,0,1,0.1067
67.793,-58.344,-31.125,-39.647,3.1204,4.17,0,0,0,0,0,0,0,0,1,0,0,0.23750000000000002
89.937,31.536,-32.008,66.647,3.16,3.46,1,1,0,0,0,1,0,0,0,0,1,0.2891
45.714,30.776,40.894,-66.668,3.1588,4.42,1,1,0,0,0,1,0,0,0,0,1,0.2335
45.39,36.441,-35.784,22.587,3.1455,5.81,1,1,0,0,0,0,0,0,0,0,1,0.0675
90.454,13.355,42.384,-43.213,3.1278,1.57,1,1,0,0,0,1,0,0,0,1,1,0.1467
-59.303,42.826,-52.674,39.411,3.1545,4.96,0,1,0,0,0,1,0,0,1,0,0,0.4497
-26.308,40.605,-5.534,-47.145,3.1587,3.7,0,0,1,0,0,0,0,0,0,1,0,0.2291
-22.658,-48.833,31.778,57.793,3.1398,5.85,1,0,1,0,0,0,0,0,0,0,1,0.064
-78.282,4.934,-7.424,-17.337,3.1194,2.87,1,1,0,0,0,0,1,0,0,0,0,0.1431
-104.021,68.346,16.694,-30.664,3.1277,3.84,1,1,0,0,0,1,0,0,1,0,0,0.384
-51.111,7.183,-30.724,57.572,3.1586,3.9,0,1,0,1,0,0,0,0,1,0,0,0.4252
-122.989,28.052,-5.412,-68.849,3.1155,1.82,1,1,0,0,0,0,1,0,0,0,0,0.1388
-77.332,-4.187,-12.27,-36.233,3.1568,4.09,1,1,0,0,0,1,1,0,0,0,0,0.2923
1.135,-32.339,14.102,51.848,3.1333,3.58,0,1,1,0,0,0,0,0,0,0,1,0.24960000000000002
88.952,-57.572,-39.409,48.384,3.1293,2.82,0,1,1,0,0,0,0,0,0,0,1,0.43520000000000003
179.077,37.151,10.537,49.03,3.148,5.91,1,1,0,0,0,0,0,0,0,0,1,0.046900000000000004
-3.478,-16.184,10.062,48.046,3.1206,3.35,0,1,0,0,1,0,0,1,1,1,0,0.041100000000000005
-170.137,-3.525,57.219,-68.13,3.1608,3.49,1,1,0,0,0,1,0,0,0,0,1,0.22890000000000002
169.191,55.475,12.015,-32.179,3.1722,3.18,1,1,0,0,1,0,0,0,1,0,0,0.4263
30.753,-56.805,29.35,15.116,3.1587,5.68,1,0,0,0,0,0,1,0,0,0,0,0.0904
-141.181,27.549,-18.545,17.17,3.1446,2.86,1,0,0,0,0,1,0,0,1,0,0,0.2861
161.653,-34.053,-9.764,35.619,3.1173,3.22,0,1,0,0,0,1,0,0,1,0,0,0.33159999999999995
-29.141,-48.002,46.275,45.37,3.1363,4.45,1,1,0,0,0,0,1,0,0,0,0,0.21780000000000002
122.1,-14.375,-48.48,23.618,3.1471,1.64,2,1,0,1,0,0,0,0,0,0,1,0.4537
89.713,45.135,-37.314,-32.224,3.1314,2.84,0,1,0,0,0,0,1,0,0,0,0,0.4261
106.97,24.132,31.676,25.395,3.1529,4.04,1,1,1,0,0,0,0,0,0,1,1,0.0985
-159.893,20.678,-77.163,38.728,3.1427,3.33,1,1,0,0,0,1,0,0,0,0,1,0.2495
-171.64,-49.979,-53.798,-56.125,3.1566,2.22,1,1,0,0,0,0,0,1,0,0,1,0.0567
147.19,-17.167,30.054,-23.587,3.1486,4.81,1,1,0,0,0,0,0,1,0,0,1,0.0234
-2.303,50.284,18.651,48.604,3.1355,2.73,0,1,0,1,0,0,0,0,1,0,0,0.8452
105.266,-31.057,-52.469,6.777,3.1337,3.55,0,2,1,0,0,0,0,0,0,0,1,0.26489999999999997
60.339,50.274,21.417,-15.306,3.1477,4.77,1,0,0,0,0,1,0,0,0,0,1,0.2925
115.172,49.776,-67.642,11.235,3.115,5.11,0,0,0,0,0,0,0,0,0,0,1,0.1058
-171.969,-19.73,30.319,-51.315,3.1487,2.54,1,1,1,0,0,0,0,0,1,0,0,0.2784
-176.973,-8.698,-78.657,37.926,3.1206,4.04,1,1,0,0,0,0,0,0,0,0,1,0.0886
-83.654,-59.796,-28.923,69.329,3.1311,2.07,0,0,0,0,0,0,0,0,1,0,0,0.3034
157.426,-3.742,-11.886,26.155,3.1365,4.81,1,0,0,0,0,0,0,0,0,0,1,0.0717
-6.346,23.428,35.028,-30.703,3.1343,5.92,1,1,1,0,0,0,0,0,1,0,0,0.0504
25.586,-12.639,-55.191,18.47,3.1199,4.1,1,1,0,0,0,1,0,0,0,0,1,0.196
77.166,-59.541,16.939,57.9,3.1147,5.35,0,1,1,0,0,0,0,0,1,0,0,0.1968
-110.645,47.211,-46.384,18.53,3.1121,2.26,0,1,0,0,0,1,0,0,0,0,1,0.3933
14.338,62.448,-18.824,-47.73,3.1539,4.8,0,1,1,0,0,0,0,1,1,0,0,0.09640000000000001
-117.98,21.966,35.048,16.603,3.1307,4.06,1,0,0,0,0,1,0,0,0,0,1,0.15410000000000001
123.197,-13.634,38.251,-44.829,3.1497,5,1,1,0,0,0,1,0,0,0,1,1,0.09140000000000001
-12.898,31.092,-45.323,49.13,3.1633,4.97,1,1,0,0,0,1,0,0,1,0,0,0.2113
-49.416,58.844,32.02,-41.969,3.1092,4.95,0,1,0,0,0,0,0,0,1,0,0,0.1501
130.465,-12.29,44.444,44.358,3.1376,3.97,1,0,0,1,0,0,1,0,0,0,0,0.2763
75.387,-38.283,-37.292,18.056,3.1212,3.57,0,1,0,0,0,1,0,1,0,1,1,0.0559
168.307,-38.397,24.993,-43.705,3.1601,2.65,1,1,0,1,0,0,1,0,0,0,0,0.628
94.959,37.847,-5.943,-19.788,3.1212,5.45,1,0,0,0,0,0,0,1,0,0,0,0.021400000000000002
17.866,54.664,37.37,23.798,3.1423,4.39,0,0,0,0,0,1,0,0,0,0,1,0.4158
-163.861,-44.325,17.215,38.843,3.1537,3.42,1,1,1,0,0,0,1,0,0,0,0,0.4094
147.135,-60.916,80.872,17.061,3.1496,5.23,1,0,0,0,0,1,1,0,0,0,0,0.26
-7.4,38.146,-16.573,-32.957,3.1393,4.69,1,1,0,0,0,1,1,0,0,0,0,0.42619999999999997
41.78,31.523,46.29,21.453,3.1807,2.9,0,0,0,0,0,1,0,0,0,1,1,0.13390000000000002
107.35,16.63,31.232,71.959,3.1431,3.85,0,1,0,1,0,0,0,0,1,0,0,0.4782
-26.699,-50.23,-8.803,-48.041,3.1056,4.89,0,1,0,0,0,1,0,0,1,0,0,0.2909
-111.315,-60.045,-6.97,11.82,3.1432,5.98,0,1,0,0,0,1,0,0,1,0,0,0.1142
23.097,-32.862,53.01,29.796,3.1502,3.61,0,1,0,0,0,0,0,0,0,0,1,0.2095
-10.989,-24.754,-45.304,53.706,3.125,4.6,1,1,1,0,0,0,0,0,0,1,1,0.061500000000000006
-127.308,37.375,-17.976,12.096,3.1315,3.59,0,0,1,0,0,0,0,0,1,0,0,0.34380000000000005
137.129,31.536,23.78,-10.43,3.1681,2.21,1,1,1,0,0,0,0,1,0,0,1,0.047400000000000005
145.423,-14.086,40.304,24.77,3.151,5.68,1,1,0,0,0,0,0,0,0,0,1,0.049
90.319,39.064,-44.615,-54.298,3.1216,2.95,1,1,1,0,0,0,0,1,0,0,1,0.0684
